NĂM,NGÀY,THÁNG,TUẦN,CỬA HÀNG,KÊNH BÁN HÀNG,SỐ LƯỢNG ĐƠN HÀNG,CHIẾT KHẤU,GIẢM GIÁ,DOANH THU,THỰC NHẬN,TRUNG BÌNH ĐƠN HÀNG,CHI PHÍ QUẢNG CÁO,THUẾ
2025,15/05/2025,5,2,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,4,74.392,86.000,458.000,297.392,74.348,216,
2025,15/05/2025,5,2,PHUCTEA151 - BÌNH SƠN LONG THÀNH,GrabFood,3,52.595,50.000,313.000,209.865,69.955,540,
2025,15/05/2025,5,2,PHUCTEA023 - TRẢNG DÀI,ShopeeFood,3,69.420,30.000,297.000,197.580,65.860,,
2025,15/05/2025,5,2,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Goka,2,14.168,,161.000,146.832,73.416,,
2025,15/05/2025,5,2,PHUCTEA149 - HÙNG VƯƠNG ĐỒNG XOÀI,GrabFood,2,27.597,32.000,170.000,110.403,55.202,,
2025,15/05/2025,5,2,PHUCTEA130 - THỦ ĐỨC,ShopeeFood,1,32.750,44.000,175.000,98.250,98.250,,
2025,15/05/2025,5,2,PHUCTEA130 - THỦ ĐỨC,GrabFood,2,33.364,49.500,183.000,95.816,47.908,4320,
2025,15/05/2025,5,2,BURGER VIỆT - 200 TRẦN HƯNG ĐẠO,GrabFood,2,22.998,29.000,144.000,74.614,37.307,17.388,
2025,15/05/2025,5,2,PHUCTEA003 - TÔN ĐỨC THẮNG CAO LÃNH,VILL,1,6.500,,65.000,58.500,58.500,,
2025,15/05/2025,5,2,PHUCTEA148 - LÊ LỢI LAI VUNG,Hoả Tốc 247,1,3.445,,53.000,49.555,49.555,,
2025,15/05/2025,5,2,PHUCTEA028 - HỒNG NGỰ,Hoả Tốc 247,1,2.200,,44.000,41.800,41.800,,
2025,15/05/2025,5,2,PHUCTEA103 - NGÃ BẢY,Hoả Tốc 247,1,2.380,,34.000,31.620,31.620,,
2025,15/05/2025,5,2,PHUCTEA152 - VÕ OANH BÌNH THẠNH,ShopeeFood,1,9.750,64.000,103.000,29.250,29.250,,
2025,15/05/2025,5,2,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,GrabFood,1,8.997,0,36.000,27.003,27.003,,
2025,15/05/2025,5,2,PHUCTEA153 - HỒ THỊ THƯỞNG THỚI LAI,Hoả Tốc 247,1,1.250,,25.000,23.750,23.750,,
2025,15/05/2025,5,2,PHUCTEACENTER001 - CẦN THƠ,GrabFood,10,174.582,298.000,1.171.000,690.264,69.026,8.154,
2025,15/05/2025,5,2,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,4,116.125,138.500,603.000,348.375,87.094,,
2025,15/05/2025,5,2,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,5,82.000,111.000,439.000,246.000,49.200,,
2025,15/05/2025,5,2,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,2,43.095,86.500,302.000,172.081,86.041,324,
2025,16/05/2025,5,2,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,GrabFood,34,576.245,883.500,3.765.000,2.290.243,67.360,15.012,
2025,16/05/2025,5,2,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,9,277.571,43.000,1.431.000,977.049,108.561,133.380,
2025,16/05/2025,5,2,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,8,147.484,144.500,882.000,589.044,73.631,972,
2025,16/05/2025,5,2,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,6,140.585,149.000,852.000,561.983,93.664,432,
2025,16/05/2025,5,2,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,ShopeeFood,6,175.000,127.000,827.000,525.000,87.500,,
2025,16/05/2025,5,2,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,GrabFood,8,230.926,282.000,1.206.000,511.609,63.951,181.465,
2025,16/05/2025,5,2,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,7,101.788,90.000,599.000,406.780,58.111,432,
2025,16/05/2025,5,2,PHUCTEA152 - VÕ OANH BÌNH THẠNH,ShopeeFood,6,126.500,156.000,662.000,379.500,63.250,,
2025,16/05/2025,5,2,PHUCTEA130 - THỦ ĐỨC,GrabFood,5,103.343,121.500,535.000,294.632,58.926,15525,
2025,16/05/2025,5,2,PHUCTEA028 - HỒNG NGỰ,Hoả Tốc 247,5,14.200,,284.000,269.800,53.960,,
2025,16/05/2025,5,2,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Iloka,4,29.500,,295.000,265.500,66.375,,
2025,16/05/2025,5,2,PHUCTEA153 - HỒ THỊ THƯỞNG THỚI LAI,Hoả Tốc 247,3,13.600,,272.000,258.400,86.133,,
2025,16/05/2025,5,2,PHUCTEA007 - TÔN ĐỨC THẮNG LONG THÀNH,GrabFood,6,61.194,60.000,366.000,221.262,36.877,23.544,
2025,16/05/2025,5,2,PHUCTEA152 - VÕ OANH BÌNH THẠNH,GrabFood,4,61.231,76.000,321.000,181.393,45.348,2.376,
2025,16/05/2025,5,2,PHUCTEA151 - BÌNH SƠN LONG THÀNH,GrabFood,3,34.897,42.500,217.000,116.653,38.884,22.950,
2025,16/05/2025,5,2,BURGER VIỆT - 200 TRẦN HƯNG ĐẠO,GrabFood,2,21.998,28.000,138.000,87.786,43.893,216,
2025,16/05/2025,5,2,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Goka,2,7.945,,90.288,82.343,41.171,,
2025,16/05/2025,5,2,PHUCTEA023 - TRẢNG DÀI,ShopeeFood,1,27.040,0,104.000,76.960,76.960,,
2025,16/05/2025,5,2,PHUCTEA103 - NGÃ BẢY,Hoả Tốc 247,1,4.900,0,70.000,65.100,65.100,,
2025,16/05/2025,5,2,PHUCTEA149 - HÙNG VƯƠNG ĐỒNG XOÀI,GrabFood,1,15.498,18.500,96.000,61.786,61.786,216,
2025,16/05/2025,5,2,PHUCTEA130 - THỦ ĐỨC,ShopeeFood,1,13.250,11.000,64.000,39.750,39.750,,
2025,16/05/2025,5,2,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,GrabFood,1,8.997,0,36.000,27.003,27.003,,
2025,16/05/2025,5,2,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,ShopeeFood,1,8.750,,35.000,26.250,26.250,,
2025,16/05/2025,5,2,PHUCTEA148 - LÊ LỢI LAI VUNG,Hoả Tốc 247,1,1.625,0,25.000,23.375,23.375,,
2025,16/05/2025,5,2,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,7,139.250,127.000,684.000,417.750,59.679,,
2025,16/05/2025,5,2,PHUCTEACENTER001 - CẦN THƠ,GrabFood,1,22.698,7.500,121.000,72.118,72.118,18.684,
2025,16/05/2025,5,2,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,2,18.500,5.000,79.000,55.500,27.750,,
2025,16/05/2025,5,2,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,2,12.498,7.500,70.000,32.722,16.361,17.280,
2025,17/05/2025,5,2,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,GrabFood,41,659.933,1.147.000,4.447.000,2.562.361,62.497,77.706,
2025,17/05/2025,5,2,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,17,395.959,39.000,2.019.000,1.450.661,85.333,133.380,
2025,17/05/2025,5,2,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,10,258.475,226.500,1.519.000,1.033.377,103.338,648,
2025,17/05/2025,5,2,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,14,246.472,221.500,1.454.000,985.380,70.384,648,
2025,17/05/2025,5,2,PHUCTEA152 - VÕ OANH BÌNH THẠNH,GrabFood,12,200.937,237.000,1.041.000,601.659,50.138,1.404,
2025,17/05/2025,5,2,PHUCTEA130 - THỦ ĐỨC,GrabFood,8,174.820,169.500,869.000,506.158,63.270,18522,
2025,17/05/2025,5,2,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,8,114.887,117.500,692.000,458.965,57.371,648,
2025,17/05/2025,5,2,PHUCTEA007 - TÔN ĐỨC THẮNG LONG THÀNH,GrabFood,8,79.592,65.000,463.000,310.794,38.849,7.614,
2025,17/05/2025,5,2,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,GrabFood,7,126.709,223.000,730.000,292.039,41.720,88252,
2025,17/05/2025,5,2,PHUCTEA153 - HỒ THỊ THƯỞNG THỚI LAI,Hoả Tốc 247,4,15.000,,300.000,285.000,71.250,,
2025,17/05/2025,5,2,PHUCTEA023 - TRẢNG DÀI,ShopeeFood,3,71.240,20.000,294.000,202.760,67.587,,
2025,17/05/2025,5,2,PHUCTEA151 - BÌNH SƠN LONG THÀNH,GrabFood,4,38.696,47.500,241.000,145.030,36.258,9.774,
2025,17/05/2025,5,2,PHUCTEA068 - HÀ LAM,Hoả Tốc 247,4,13.600,,136.000,122.400,30.600,,
2025,17/05/2025,5,2,PHUCTEA003 - TÔN ĐỨC THẮNG CAO LÃNH,VILL,2,13.300,,133.000,119.700,59.850,,
2025,17/05/2025,5,2,PHUCTEA146 - NGUYỄN TRÃI NHA TRANG,GrabFood,1,21.998,5.000,115.000,88.002,88.002,,
2025,17/05/2025,5,2,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,ShopeeFood,1,22.330,15.000,92.000,54.670,54.670,,
2025,17/05/2025,5,2,PHUCTEA028 - HỒNG NGỰ,Hoả Tốc 247,1,2.650,,53.000,50.350,50.350,,
2025,17/05/2025,5,2,PHUCTEA103 - NGÃ BẢY,Hoả Tốc 247,2,3.710,,53.000,49.290,24.645,,
2025,17/05/2025,5,2,PHUCTEA149 - HÙNG VƯƠNG ĐỒNG XOÀI,VILL,1,3.600,,36.000,32.400,32.400,,
2025,17/05/2025,5,2,PHUCTEA148 - LÊ LỢI LAI VUNG,Hoả Tốc 247,1,2.210,,34.000,31.790,31.790,,
2025,17/05/2025,5,2,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,ShopeeFood,1,8.000,,32.000,24.000,24.000,,
2025,17/05/2025,5,2,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Iloka,1,2.500,,25.000,22.500,22.500,,
2025,17/05/2025,5,2,PHUCTEACENTER001 - CẦN THƠ,GrabFood,9,157.484,144.500,932.000,629.908,69.990,108,
2025,17/05/2025,5,2,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,3,84.750,108.000,447.000,254.250,84.750,,
2025,17/05/2025,5,2,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,4,54.825,77.700,297.000,164.475,41.119,,
2025,17/05/2025,5,2,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,3,37.497,137.500,325.000,149.895,49.965,108,
2025,18/05/2025,5,2,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,GrabFood,51,1.012.000,892.522,4.827.000,2.832.406,55.537,90.072,
2025,18/05/2025,5,2,PHUCTEA007 - TÔN ĐỨC THẮNG LONG THÀNH,GrabFood,19,344.961,395.000,2.120.000,1.373.721,72.301,6.318,
2025,18/05/2025,5,2,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,12,317.569,86.000,1.674.000,1.141.708,95.142,128.723,
2025,18/05/2025,5,2,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,14,207.476,167.500,1.205.000,828.728,59.195,1.296,
2025,18/05/2025,5,2,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,11,206.678,153.500,1.187.000,826.066,75.097,756,
2025,18/05/2025,5,2,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,GrabFood,12,192.687,375.000,1.146.000,524.142,43.679,54.171,
2025,18/05/2025,5,2,PHUCTEA152 - VÕ OANH BÌNH THẠNH,GrabFood,10,147.578,166.500,757.000,440.654,44.065,2.268,
2025,18/05/2025,5,2,PHUCTEA149 - HÙNG VƯƠNG ĐỒNG XOÀI,VILL,4,34.800,,348.000,313.200,78.300,,
2025,18/05/2025,5,2,PHUCTEA130 - THỦ ĐỨC,GrabFood,4,109.339,121.500,559.000,306.885,76.721,21.276,
2025,18/05/2025,5,2,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,ShopeeFood,3,120.205,99.500,514.000,294.295,98.098,,
2025,18/05/2025,5,2,PHUCTEA143 - THỚI HÒA BẾN CÁT,GrabFood,2,69.294,70.500,417.000,277.206,138.603,,
2025,18/05/2025,5,2,PHUCTEA152 - VÕ OANH BÌNH THẠNH,ShopeeFood,6,294.295,199.000,567.000,276.000,46.000,,
2025,18/05/2025,5,2,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,ShopeeFood,3,78.000,53.000,365.000,234.000,78.000,,
2025,18/05/2025,5,2,PHUCTEA068 - HÀ LAM,Hoả Tốc 247,3,24.600,,246.000,221.400,73.800,,
2025,18/05/2025,5,2,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Iloka,3,21.600,,216.000,194.400,64.800,,
2025,18/05/2025,5,2,PHUCTEA023 - TRẢNG DÀI,ShopeeFood,3,58.240,,224.000,165.760,55.253,,
2025,18/05/2025,5,2,BURGER VIỆT - 200 TRẦN HƯNG ĐẠO,GrabFood,3,39.097,69.500,265.000,156.403,52.134,,
2025,18/05/2025,5,2,PHUCTEA028 - HỒNG NGỰ,Hoả Tốc 247,2,7.200,,144.000,136.800,68.400,,
2025,18/05/2025,5,2,PHUCTEA151 - BÌNH SƠN LONG THÀNH,GrabFood,3,35.697,22.500,201.000,132.057,44.019,10.746,
2025,18/05/2025,5,2,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Goka,1,10.912,,124.000,113.088,113.088,,
2025,18/05/2025,5,2,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,GrabFood,1,33.239,0,133.000,99.761,99.761,,
2025,18/05/2025,5,2,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,ShopeeFood,2,33.250,5.000,138.000,99.750,49.875,,
2025,18/05/2025,5,2,BURGER VIỆT - 200 TRẦN HƯNG ĐẠO,ShopeeFood,1,17.500,8.000,78.000,52.500,52.500,,
2025,18/05/2025,5,2,PHUCTEA130 - THỦ ĐỨC,ShopeeFood,1,6.250,5.000,30.000,18.750,18.750,,
2025,18/05/2025,5,2,PHUCTEACENTER001 - CẦN THƠ,GrabFood,7,100.090,199.500,700.000,399.654,57.093,756,
2025,18/05/2025,5,2,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,4,66.000,80.000,344.000,198.000,49.500,,
2025,18/05/2025,5,2,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,3,49.250,62.000,259.000,147.750,49.250,,
2025,18/05/2025,5,2,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,4,38.896,77.500,272.000,135.030,33.758,20.574,
2025,19/05/2025,5,3,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,GrabFood,38,562.445,860.500,3.673.000,2.163.169,56.926,86.886,
2025,19/05/2025,5,3,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,9,181.781,13.000,922.000,604.283,67.143,122.936,
2025,19/05/2025,5,3,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,8,116.386,76.000,658.000,464.426,58.053,1.188,
2025,19/05/2025,5,3,PHUCTEA152 - VÕ OANH BÌNH THẠNH,GrabFood,7,136.332,162.500,708.000,406.252,58.036,2.916,
2025,19/05/2025,5,3,PHUCTEA007 - TÔN ĐỨC THẮNG LONG THÀNH,GrabFood,7,88.090,67.500,508.000,291.930,41.704,60.480,
2025,19/05/2025,5,3,PHUCTEA130 - THỦ ĐỨC,GrabFood,4,89.096,58.500,415.000,250.043,62.511,17361,
2025,19/05/2025,5,3,PHUCTEA023 - TRẢNG DÀI,ShopeeFood,1,86.320,,332.000,245.680,245.680,,
2025,19/05/2025,5,3,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,GrabFood,6,120.212,117.000,598.000,226.114,37.686,134.674,
2025,19/05/2025,5,3,PHUCTEA151 - BÌNH SƠN LONG THÀNH,GrabFood,2,38.696,17.500,211.000,154.480,77.240,324,
2025,19/05/2025,5,3,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Iloka,2,13.600,,136.000,122.400,61.200,,
2025,19/05/2025,5,3,PHUCTEA028 - HỒNG NGỰ,Hoả Tốc 247,2,6.250,,125.000,118.750,59.375,,
2025,19/05/2025,5,3,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,ShopeeFood,2,38.250,43.000,196.000,114.750,57.375,,
2025,19/05/2025,5,3,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Goka,3,10.208,,116.000,105.792,35.264,,
2025,19/05/2025,5,3,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,2,23.398,15.000,132.000,93.602,46.801,,
2025,19/05/2025,5,3,PHUCTEA003 - TÔN ĐỨC THẮNG CAO LÃNH,VILL,1,9.400,,94.000,84.600,84.600,,
2025,19/05/2025,5,3,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,2,21.197,20.000,126.000,84.047,42.024,756,
2025,19/05/2025,5,3,PHUCTEA149 - HÙNG VƯƠNG ĐỒNG XOÀI,VILL,1,8.700,,87.000,78.300,78.300,,
2025,19/05/2025,5,3,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,GrabFood,1,24.742,5.000,104.000,74.258,74.258,,
2025,19/05/2025,5,3,PHUCTEA152 - VÕ OANH BÌNH THẠNH,ShopeeFood,1,23.250,30.000,123.000,69.750,69.750,,
2025,19/05/2025,5,3,PHUCTEA153 - HỒ THỊ THƯỞNG THỚI LAI,Hoả Tốc 247,1,3.300,,66.000,62.700,62.700,,
2025,19/05/2025,5,3,PHUCTEA143 - THỚI HÒA BẾN CÁT,GrabFood,2,15.198,0,76.000,60.586,30.293,216,
2025,19/05/2025,5,3,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,ShopeeFood,1,17.690,15.000,76.000,43.310,43.310,,
2025,19/05/2025,5,3,BURGER VIỆT - 200 TRẦN HƯNG ĐẠO,ShopeeFood,1,12.500,,50.000,37.500,37.500,,
2025,19/05/2025,5,3,PHUCTEACENTER001 - CẦN THƠ,GrabFood,5,79.592,102.000,500.000,311.982,62.396,6.426,
2025,19/05/2025,5,3,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,3,40.750,52.000,215.000,122.250,40.750,,
2025,19/05/2025,5,3,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,2,27.000,49.000,157.000,81.000,40.500,,
2025,19/05/2025,5,3,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,1,7.799,0,39.000,30.877,30.877,324,
2025,20/05/2025,5,3,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,GrabFood,32,472.054,,3.190.000,1.842.924,57.591,45.522,
2025,20/05/2025,5,3,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,9,245.576,31.000,1.259.000,859.489,95.499,122.935,
2025,20/05/2025,5,3,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,7,180.380,160.000,1.062.000,721.404,103.058,216,
2025,20/05/2025,5,3,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,6,171.882,116.500,976.000,687.402,114.567,216,
2025,20/05/2025,5,3,PHUCTEA152 - VÕ OANH BÌNH THẠNH,GrabFood,12,229.054,244.500,1.161.000,682.802,56.900,4.644,
2025,20/05/2025,5,3,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,11,168.782,152.000,996.000,674.786,61.344,432,
2025,20/05/2025,5,3,PHUCTEA130 - THỦ ĐỨC,GrabFood,6,203.686,153.000,968.000,606.994,101.166,4.320,
2025,20/05/2025,5,3,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,ShopeeFood,4,191.500,87.000,853.000,574.500,143.625,,
2025,20/05/2025,5,3,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,GrabFood,9,163.948,152.000,808.000,488.164,54.240,3.888,
2025,20/05/2025,5,3,PHUCTEA007 - TÔN ĐỨC THẮNG LONG THÀNH,GrabFood,6,102.191,123.000,634.000,408.269,68.045,540,
2025,20/05/2025,5,3,PHUCTEA151 - BÌNH SƠN LONG THÀNH,GrabFood,5,87.890,42.500,482.000,351.502,70.300,108,
2025,20/05/2025,5,3,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Goka,1,17.776,,202.000,184.224,184.224,,
2025,20/05/2025,5,3,PHUCTEA153 - HỒ THỊ THƯỞNG THỚI LAI,Hoả Tốc 247,2,8.350,,167.000,158.650,79.325,,
2025,20/05/2025,5,3,PHUCTEA148 - LÊ LỢI LAI VUNG,Hoả Tốc 247,2,10.335,,159.000,148.665,74.333,,
2025,20/05/2025,5,3,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,ShopeeFood,1,35.090,26.000,147.000,85.910,85.910,,
2025,20/05/2025,5,3,PHUCTEA152 - VÕ OANH BÌNH THẠNH,ShopeeFood,2,28.500,40.000,154.000,85.500,42.750,,
2025,20/05/2025,5,3,PHUCTEA149 - HÙNG VƯƠNG ĐỒNG XOÀI,GrabFood,1,20.198,6.000,107.000,80.802,80.802,,
2025,20/05/2025,5,3,PHUCTEA143 - THỚI HÒA BẾN CÁT,GrabFood,1,12.499,12.500,75.000,50.001,50.001,,
2025,20/05/2025,5,3,PHUCTEA028 - HỒNG NGỰ,Hoả Tốc 247,1,2.050,,41.000,38.950,38.950,,
2025,20/05/2025,5,3,PHUCTEA003 - TÔN ĐỨC THẮNG CAO LÃNH,VILL,1,4.000,,36.000,32.000,32.000,,
2025,20/05/2025,5,3,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,7,109.788,164.000,713.000,439.212,62.745,,
2025,20/05/2025,5,3,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,6,108.000,135.000,567.000,324.000,54.000,,
2025,20/05/2025,5,3,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,3,63.500,17.000,271.000,190.500,63.500,,
2025,20/05/2025,5,3,PHUCTEACENTER001 - CẦN THƠ,GrabFood,3,37.396,35.000,222.000,143.286,47.762,6.318,
2025,21/05/2025,5,3,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,GrabFood,32,500.647,704.500,3.208.000,1.982.063,61.939,20.790,
2025,21/05/2025,5,3,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,10,483.151,72.000,2.488.000,1.806.534,180.653,126.315,
2025,21/05/2025,5,3,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,10,227.577,211.000,1.349.000,909.775,90.978,648,
2025,21/05/2025,5,3,PHUCTEA152 - VÕ OANH BÌNH THẠNH,GrabFood,9,209.682,250.000,1.089.000,623.270,69.252,6.048,
2025,21/05/2025,5,3,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,9,114.289,98.500,670.000,456.239,50.693,972,
2025,21/05/2025,5,3,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,4,106.690,104.500,638.000,426.486,106.622,324,
2025,21/05/2025,5,3,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,ShopeeFood,3,114.250,10.000,467.000,342.750,114.250,,
2025,21/05/2025,5,3,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,GrabFood,7,111.215,99.000,544.000,332.921,47.560,864,
2025,21/05/2025,5,3,PHUCTEA028 - HỒNG NGỰ,Hoả Tốc 247,5,16.650,,333.000,316.350,63.270,,
2025,21/05/2025,5,3,PHUCTEA007 - TÔN ĐỨC THẮNG LONG THÀNH,GrabFood,2,62.594,42.000,355.000,243.008,121.504,7.398,
2025,21/05/2025,5,3,PHUCTEA151 - BÌNH SƠN LONG THÀNH,GrabFood,2,58.094,22.500,313.000,232.082,116.041,324,
2025,21/05/2025,5,3,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Iloka,3,23.500,,235.000,211.500,70.500,,
2025,21/05/2025,5,3,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,ShopeeFood,3,76.125,71.500,334.000,186.375,62.125,,
2025,21/05/2025,5,3,PHUCTEA149 - HÙNG VƯƠNG ĐỒNG XOÀI,GrabFood,1,45.195,6.000,232.000,180.805,180.805,,
2025,21/05/2025,5,3,BURGER VIỆT - 200 TRẦN HƯNG ĐẠO,GrabFood,4,43.795,93.000,312.000,175.205,43.801,,
2025,21/05/2025,5,3,PHUCTEA130 - THỦ ĐỨC,GrabFood,5,70.851,88.500,372.000,169.530,33.906,43119,
2025,21/05/2025,5,3,PHUCTEA152 - VÕ OANH BÌNH THẠNH,ShopeeFood,2,40.750,61.000,224.000,122.250,61.125,,
2025,21/05/2025,5,3,PHUCTEA023 - TRẢNG DÀI,ShopeeFood,2,34.840,,128.000,99.160,49.580,,
2025,21/05/2025,5,3,PHUCTEA028 - HỒNG NGỰ,Godi,2,5.200,,104.000,98.800,49.400,,
2025,21/05/2025,5,3,PHUCTEA130 - THỦ ĐỨC,ShopeeFood,1,28.500,26.000,140.000,85.500,85.500,,
2025,21/05/2025,5,3,PHUCTEA148 - LÊ LỢI LAI VUNG,Hoả Tốc 247,1,2.800,,56.000,53.200,53.200,,
2025,21/05/2025,5,3,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Goka,1,2.728,,31.000,28.272,28.272,,
2025,21/05/2025,5,3,PHUCTEA148 - LÊ LỢI LAI VUNG,Hoả Tốc 247,1,1.820,,28.000,26.180,26.180,,
2025,21/05/2025,5,3,PHUCTEACENTER001 - CẦN THƠ,GrabFood,9,159.784,244.000,1.043.000,639.000,71.000,216,
2025,21/05/2025,5,3,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,6,81.592,126.000,534.000,319.982,53.330,6.426,
2025,21/05/2025,5,3,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,6,84.500,108.000,446.000,253.500,42.250,,
2025,21/05/2025,5,3,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,2,38.500,30.000,184.000,115.500,57.750,,
2025,22/05/2025,5,3,PHUCTEA147 - PHÚ LỢI THỦ DẦU MỘT,GrabFood,27,429.061,688.500,2.834.000,1.694.839,62.772,21.600,
2025,22/05/2025,5,3,PHUCTEA095 - CÁI TẮC,Hoả Tốc 247,2,97.800,,978.000,880.200,440.100,,
2025,22/05/2025,5,3,PHUCTEA150 - CHỬ ĐỒNG TỬ TÂN BÌNH,GrabFood,11,210.435,285.400,1.127.000,630.917,57.356,248,
2025,22/05/2025,5,3,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,12,153.583,147.000,915.000,613.661,51.138,756,
2025,22/05/2025,5,3,PHUCTEA152 - VÕ OANH BÌNH THẠNH,GrabFood,7,161.500,147.829,753.000,441.835,63.119,1.836,
